t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
5.000000000000000000e+01,5.000000000000000000e+01,6.031277000172801195e+01,-8.445929188799420118e+00,-1.866840812928591387e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.128000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,6.004190426818732362e+01,-8.150086917211758930e+00,-1.891817350975565581e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.139999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,5.988389925695525307e+01,-8.069857232502924305e+00,-1.814042024452329205e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.146999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,5.959046137895282413e+01,-7.725393859334086955e+00,-1.865067519618736736e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.160000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,5.952274494556765916e+01,-7.812279014675925559e+00,-1.710465930891733377e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.162999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,5.886815275617764343e+01,-6.775134892989389535e+00,-2.093017863188253891e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.192000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,5.850699844479005662e+01,-6.335116850558934587e+00,-2.171881594231122481e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.207999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,5.807812770001727642e+01,-5.776526290486032167e+00,-2.301601409531244258e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.227000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,5.807812770001727642e+01,-6.041267454268107073e+00,-2.036860245749169351e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.227000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,5.828127700017280688e+01,-6.658488227187350006e+00,-1.622788772985456429e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,5.785240625540004800e+01,-6.036738393784629508e+00,-1.815667861615418044e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.236999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,5.749125194401244698e+01,-5.564818232295960954e+00,-1.926433711716486030e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.253000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
